0,1,2,3,4,5,6,7,8,9,10
4392.0,2012,22,4,0,1,1,9.84,12.12,65,11.0014
4393.0,2012,23,1,0,0,2,14.76,16.665,40,26.0027
4396.0,2012,2,3,0,1,2,27.06,31.06,61,6.0032
4402.0,2011,14,2,0,1,1,35.26,38.635,39,0
4408.0,2011,0,2,0,0,1,25.42,28.03,88,8.9981
4410.0,2011,7,2,0,1,2,19.68,23.485,88,22.0028
4416.0,2011,20,4,0,0,1,22.96,26.515,73,7.0015
4417.0,2012,10,2,0,0,2,22.14,25.76,77,7.0015
4418.0,2011,13,1,0,1,1,9.02,12.88,25,6.0032
4419.0,2012,18,4,0,1,1,13.94,16.665,53,11.0014
4425.0,2012,23,4,0,0,1,14.76,17.425,93,8.9981
4429.0,2011,15,4,0,1,2,15.58,19.695,54,7.0015
4430.0,2012,19,3,0,1,1,30.34,34.09,55,11.0014
4431.0,2011,4,2,0,0,3,12.3,13.635,100,16.9979
4433.0,2011,10,2,0,1,2,26.24,30.305,69,23.9994
4437.0,2011,16,1,0,1,2,8.2,9.85,37,16.9979
4439.0,2012,8,4,0,1,1,9.02,11.365,69,11.0014
4440.0,2011,16,3,0,1,1,35.26,42.425,56,26.0027
4442.0,2012,3,3,0,0,1,25.42,28.03,88,12.998
4443.0,2012,4,3,0,1,2,27.88,31.82,89,8.9981
4445.0,2012,17,3,0,0,1,33.62,37.88,46,16.9979
4448.0,2012,15,4,0,1,1,29.52,32.575,39,16.9979
4450.0,2012,2,4,1,0,1,16.4,20.455,76,8.9981
4452.0,2012,8,4,0,1,2,22.14,25.76,94,7.0015
4456.0,2011,16,3,0,1,1,26.24,28.79,89,0
4461.0,2012,23,2,0,1,3,19.68,23.485,82,12.998
4463.0,2012,9,3,0,1,1,24.6,31.06,49,0
4468.0,2011,12,3,0,0,1,32.8,37.88,55,15.0013
4473.0,2012,18,1,0,1,2,8.2,10.605,37,8.9981
4476.0,2012,19,3,0,1,1,30.34,33.335,48,15.0013
4481.0,2012,4,3,0,1,1,30.34,34.85,66,15.0013
4486.0,2011,21,4,0,0,1,9.02,13.635,55,0
4490.0,2011,7,2,0,1,2,13.94,16.665,76,11.0014
4493.0,2012,17,1,0,0,1,19.68,23.485,36,19.0012
4501.0,2011,16,1,0,1,1,15.58,19.695,27,11.0014
4504.0,2011,19,2,0,0,2,30.34,33.335,51,7.0015
4505.0,2012,11,4,0,1,1,24.6,28.03,83,12.998
4507.0,2011,23,1,0,0,2,18.04,21.97,77,19.9995
4511.0,2011,14,2,0,0,1,26.24,30.305,73,12.998
4512.0,2012,18,4,0,1,2,13.12,14.395,53,23.9994
4514.0,2012,9,1,0,0,1,10.66,13.635,93,7.0015
4516.0,2012,10,1,0,0,1,9.84,12.88,87,7.0015
4520.0,2011,22,3,0,0,1,30.34,34.85,66,15.0013
4521.0,2012,10,4,0,1,2,18.04,21.97,47,23.9994
4524.0,2011,21,4,0,0,1,9.02,10.605,44,15.0013
4525.0,2012,6,2,0,0,3,21.32,25,83,15.0013
4527.0,2011,21,2,0,0,2,29.52,34.09,66,7.0015
4531.0,2012,12,3,0,1,1,26.24,31.06,44,26.0027
4532.0,2012,19,3,0,1,3,28.7,33.335,74,15.0013
4533.0,2012,0,2,0,1,2,24.6,31.06,56,16.9979
4539.0,2012,6,4,0,1,1,10.66,12.12,56,16.9979
4541.0,2012,21,4,0,1,2,27.06,31.06,74,0
4544.0,2012,8,1,0,0,1,12.3,15.15,52,8.9981
4546.0,2012,18,4,0,1,2,22.96,26.515,64,22.0028
4547.0,2012,19,2,0,1,3,23.78,27.275,88,8.9981
4548.0,2012,16,2,0,0,2,26.24,31.06,27,23.9994
4550.0,2012,4,3,0,0,1,29.52,34.85,74,16.9979
4552.0,2012,10,2,0,1,1,18.04,21.97,38,12.998
4555.0,2012,17,2,0,1,1,22.96,26.515,24,11.0014
4559.0,2012,1,4,0,0,2,12.3,15.91,87,6.0032
4561.0,2011,21,4,0,1,2,16.4,20.455,82,0
4563.0,2011,17,4,0,0,3,16.4,20.455,76,12.998
4564.0,2012,18,3,0,1,1,29.52,32.575,45,15.0013
4566.0,2011,11,1,0,1,1,7.38,8.335,51,19.0012
4573.0,2012,2,2,0,0,1,26.24,30.305,69,8.9981
4574.0,2012,1,3,0,1,1,27.06,30.305,83,6.0032
4578.0,2012,20,1,0,1,1,9.84,12.12,41,11.0014
4579.0,2012,20,4,0,1,2,21.32,25,72,26.0027
4583.0,2012,13,2,0,0,1,30.34,34.09,55,8.9981
4584.0,2011,3,1,0,0,1,10.66,14.395,60,6.0032
4585.0,2011,3,3,0,1,1,16.4,20.455,71,16.9979
4588.0,2011,7,2,0,1,1,15.58,19.695,58,16.9979
4597.0,2011,23,3,0,1,3,25.42,25.76,100,6.0032
4600.0,2012,6,2,0,1,3,25.42,28.03,88,8.9981
4601.0,2012,17,1,0,0,3,9.02,9.09,69,31.0009
4603.0,2011,11,2,0,1,2,27.06,31.06,65,22.0028
4606.0,2011,16,1,0,1,2,16.4,20.455,76,11.0014
4607.0,2012,21,2,0,1,1,22.14,25.76,73,11.0014
4609.0,2011,12,2,0,1,2,32.8,36.365,46,19.0012
4611.0,2012,0,1,0,1,1,13.12,17.425,57,0
4612.0,2011,19,4,0,0,1,22.14,25.76,52,26.0027
4615.0,2012,0,2,0,1,2,21.32,25,77,8.9981
4628.0,2012,21,4,0,0,2,18.04,21.97,77,15.0013
4632.0,2012,10,4,0,1,1,21.32,25,36,19.9995
4633.0,2012,15,2,0,1,1,22.14,25.76,28,16.9979
4639.0,2012,6,4,0,0,1,9.84,12.88,93,6.0032
4640.0,2011,17,2,0,1,1,24.6,30.305,28,0
4642.0,2012,23,4,0,1,1,18.86,22.725,88,15.0013
4645.0,2012,2,4,0,1,2,18.86,22.725,88,0
4646.0,2012,16,2,0,0,1,28.7,31.82,34,19.9995
4647.0,2011,1,3,0,0,1,27.06,30.305,83,8.9981
4650.0,2012,11,2,0,1,1,16.4,20.455,37,19.9995
4653.0,2011,0,2,0,1,1,25.42,31.06,38,19.0012
4655.0,2011,18,1,0,0,2,14.76,16.665,46,22.0028
4656.0,2012,21,2,0,1,1,26.24,30.305,73,12.998
4659.0,2011,12,1,0,1,1,9.84,9.85,38,32.9975
4661.0,2012,4,4,0,1,2,14.76,16.665,81,26.0027
4664.0,2012,1,2,0,1,1,22.14,25.76,77,15.0013
4665.0,2012,0,3,0,1,1,29.52,33.335,54,0
4668.0,2011,1,3,0,0,2,27.88,31.82,57,6.0032
4670.0,2012,20,3,1,0,1,35.26,40.15,47,15.0013
4674.0,2011,19,3,0,0,1,30.34,34.09,48,12.998
4676.0,2011,18,4,0,1,1,14.76,18.18,43,7.0015
4679.0,2012,23,4,0,1,1,13.94,15.15,46,23.9994
4680.0,2011,8,2,0,0,1,28.7,33.335,74,0
4685.0,2012,20,1,0,1,1,16.4,20.455,35,12.998
4686.0,2012,22,4,0,1,2,17.22,21.21,94,8.9981
4689.0,2012,1,4,0,1,1,18.04,21.97,47,12.998
4692.0,2011,12,2,0,0,2,18.86,22.725,88,39.0007
4698.0,2012,21,1,0,1,2,14.76,18.18,50,7.0015
4699.0,2011,15,2,0,1,1,28.7,31.82,28,19.0012
4703.0,2012,21,3,0,1,1,31.16,36.365,66,8.9981
4704.0,2012,7,2,0,1,1,13.94,15.15,66,26.0027
4708.0,2011,21,4,0,1,2,18.04,21.97,100,12.998
4710.0,2012,14,4,0,1,2,13.94,18.18,46,0
4712.0,2012,1,2,1,0,1,25.42,30.305,61,23.9994
4715.0,2012,10,3,0,1,2,31.16,34.09,40,0
4716.0,2011,13,1,0,1,1,9.84,10.605,35,19.0012
4721.0,2012,9,1,0,1,1,18.86,22.725,77,16.9979
4722.0,2011,18,4,0,1,1,14.76,17.425,50,12.998
4724.0,2011,8,2,0,1,2,20.5,24.24,51,7.0015
4732.0,2011,9,3,0,1,1,26.24,29.545,78,11.0014
4742.0,2012,11,3,0,1,1,31.16,34.09,40,6.0032
4744.0,2011,20,3,0,1,2,33.62,37.88,46,16.9979
4747.0,2012,19,2,0,1,1,28.7,31.82,34,19.0012
4748.0,2011,7,1,0,1,1,8.2,8.335,75,27.9993
4749.0,2011,12,3,1,0,2,31.98,35.605,52,0
4750.0,2012,22,3,0,1,1,30.34,33.335,51,11.0014
4757.0,2011,2,3,0,1,2,21.32,25,72,8.9981
4760.0,2012,2,1,0,1,2,12.3,15.91,70,6.0032
4765.0,2012,1,2,0,1,1,24.6,31.06,56,15.0013
4766.0,2011,4,3,0,0,3,27.88,31.82,65,6.0032
4767.0,2011,8,4,0,1,1,18.04,21.97,77,15.0013
4769.0,2012,20,2,0,0,2,27.06,31.06,50,19.0012
4772.0,2011,19,2,0,1,1,23.78,27.275,60,8.9981
4774.0,2012,12,1,0,0,1,16.4,20.455,43,15.0013
4779.0,2011,13,4,0,1,2,26.24,28.79,83,11.0014
4780.0,2012,9,2,0,0,1,25.42,29.545,78,7.0015
4781.0,2012,12,1,0,1,1,15.58,19.695,46,26.0027
4782.0,2012,18,2,0,0,2,27.06,31.06,31,12.998
4811.0,2012,6,4,0,0,1,22.14,25.76,88,16.9979
4813.0,2012,20,1,0,1,2,8.2,11.365,86,6.0032
4818.0,2012,13,1,0,1,1,12.3,13.635,42,22.0028
4823.0,2011,3,1,0,1,1,8.2,12.88,86,0
4833.0,2011,18,3,0,1,1,29.52,33.335,54,15.0013
4834.0,2011,9,2,0,0,1,28.7,32.575,61,15.0013
4836.0,2012,0,3,0,1,1,30.34,33.335,51,7.0015
4837.0,2012,2,1,0,1,1,13.94,15.91,53,19.0012
4838.0,2012,0,4,0,0,1,12.3,15.91,61,7.0015
4839.0,2012,7,3,0,1,1,21.32,25,77,0
4841.0,2011,10,2,0,1,1,22.96,26.515,52,12.998
4843.0,2012,10,1,0,1,1,22.96,26.515,56,7.0015
4845.0,2011,15,2,0,1,1,34.44,37.88,44,7.0015
4850.0,2012,11,2,0,1,1,25.42,31.06,43,6.0032
4851.0,2012,0,2,0,1,1,24.6,28.79,78,8.9981
4853.0,2012,16,1,0,0,3,9.02,9.85,75,27.9993
4855.0,2012,11,3,0,1,2,27.88,31.82,61,7.0015
4857.0,2012,6,4,0,1,2,18.86,22.725,88,6.0032
4861.0,2011,4,4,0,1,1,9.02,13.635,80,0
4862.0,2012,8,2,0,1,1,15.58,19.695,46,11.0014
4876.0,2011,5,2,0,1,1,24.6,30.305,64,12.998
4877.0,2011,22,2,0,0,1,26.24,28.79,83,8.9981
4879.0,2011,19,4,0,1,2,24.6,27.275,88,8.9981
4880.0,2011,18,3,0,1,1,31.16,35.605,62,12.998
4881.0,2012,15,4,0,1,1,14.76,16.665,43,19.0012
4887.0,2012,4,4,0,1,2,14.76,17.425,66,15.0013
4889.0,2012,3,2,0,1,2,17.22,21.21,77,0
4903.0,2011,14,2,0,1,1,28.7,31.82,34,16.9979
4904.0,2011,0,3,0,1,1,26.24,30.305,69,7.0015
4911.0,2011,15,3,0,1,2,22.14,25.76,45,15.0013
4918.0,2011,13,1,0,1,2,14.76,16.665,57,19.0012
4919.0,2012,15,3,0,1,1,30.34,34.85,66,12.998
4925.0,2012,14,2,0,1,3,25.42,30.305,69,22.0028
4929.0,2011,23,3,0,1,1,27.88,31.82,74,12.998
4932.0,2012,21,1,0,0,1,7.38,8.335,43,16.9979
4937.0,2012,15,4,0,1,2,21.32,25,63,11.0014
4940.0,2011,2,2,0,1,3,13.94,16.665,76,11.0014
4942.0,2011,12,4,0,0,2,16.4,20.455,62,12.998
4945.0,2012,2,4,0,0,2,13.94,17.425,87,6.0032
4954.0,2012,13,2,0,1,1,25.42,31.06,41,12.998
4964.0,2011,7,4,0,0,1,18.04,21.97,86,0
4974.0,2011,17,1,0,1,2,9.02,11.365,82,12.998
4975.0,2011,5,2,0,0,2,18.04,21.97,77,0
4976.0,2012,3,3,0,1,2,27.06,29.545,89,6.0032
4978.0,2012,20,4,0,1,2,20.5,24.24,63,15.0013
4981.0,2012,8,2,0,1,3,20.5,24.24,39,12.998
4983.0,2012,10,3,0,1,1,32.8,37.88,55,15.0013
4985.0,2011,14,3,0,1,3,29.52,33.335,54,16.9979
4987.0,2011,19,1,0,1,1,6.56,8.335,47,11.0014
4996.0,2012,1,2,0,0,2,14.76,17.425,76,11.0014
5000.0,2011,9,3,0,1,3,28.7,33.335,79,12.998
5002.0,2012,17,4,0,1,3,25.42,30.305,69,23.9994
5005.0,2012,19,3,0,1,1,31.16,36.365,66,15.0013
5006.0,2012,11,4,0,1,2,14.76,16.665,53,23.9994
5007.0,2011,18,4,0,1,3,16.4,20.455,94,19.9995
5010.0,2012,9,1,0,1,1,12.3,16.665,81,0
5011.0,2012,16,1,0,1,1,16.4,20.455,37,7.0015
5012.0,2012,20,2,0,1,1,32.8,37.88,55,16.9979
5016.0,2011,8,3,0,1,3,25.42,27.275,94,11.0014
5019.0,2011,20,2,0,0,2,29.52,33.335,58,8.9981
5022.0,2011,10,4,0,1,1,22.96,26.515,56,26.0027
5028.0,2011,15,1,0,0,2,18.04,21.97,77,19.9995
5033.0,2012,3,3,1,0,1,27.06,29.545,89,8.9981
5034.0,2011,0,4,0,1,2,21.32,25,77,12.998
5035.0,2011,22,3,0,1,2,27.06,31.06,57,15.0013
5036.0,2012,4,3,0,1,1,29.52,33.335,58,0
5040.0,2012,4,3,0,1,1,28.7,33.335,84,0
5043.0,2011,21,2,0,1,1,18.86,22.725,41,19.0012
5045.0,2012,7,1,0,1,3,14.76,18.94,93,0
5047.0,2011,10,4,0,1,3,18.86,22.725,94,19.0012
5058.0,2012,2,2,0,0,2,22.14,25.76,56,7.0015
5059.0,2011,4,3,0,1,1,24.6,28.03,83,6.0032
5060.0,2011,2,2,0,0,1,17.22,21.21,77,7.0015
5061.0,2012,13,2,0,0,1,27.06,31.06,44,19.0012
5064.0,2011,16,1,0,1,1,14.76,17.425,46,12.998
5065.0,2011,10,2,0,1,2,31.16,37.12,75,16.9979
5066.0,2011,16,1,0,1,1,27.06,31.06,36,19.0012
5067.0,2011,15,2,0,1,1,24.6,28.79,78,16.9979
5069.0,2012,19,3,0,0,1,34.44,37.12,39,8.9981
5075.0,2012,21,4,0,1,2,17.22,21.21,94,8.9981
5077.0,2012,0,2,0,0,2,14.76,16.665,76,16.9979
5080.0,2011,22,1,0,0,1,14.76,18.94,71,0
5081.0,2012,1,1,0,1,1,12.3,13.635,56,22.0028
5083.0,2011,5,1,0,1,1,8.2,11.365,69,7.0015
5084.0,2011,23,1,0,1,2,13.12,15.91,87,11.0014
5086.0,2012,20,3,0,0,1,31.16,36.365,70,6.0032
5087.0,2012,9,3,0,1,2,33.62,38.635,49,15.0013
5088.0,2011,1,2,1,0,1,18.04,21.97,62,0
5092.0,2011,18,4,0,1,1,17.22,21.21,71,11.0014
5096.0,2012,8,1,0,0,2,9.84,11.365,56,12.998
5098.0,2011,11,2,0,1,2,22.14,25.76,94,6.0032
5111.0,2012,4,2,0,0,2,13.94,17.425,81,6.0032
5114.0,2011,23,2,0,1,1,18.86,22.725,88,6.0032
5116.0,2012,15,4,0,1,1,21.32,25,34,11.0014
5119.0,2012,16,4,0,1,2,20.5,24.24,88,7.0015
5123.0,2012,13,4,0,1,1,22.96,26.515,37,26.0027
5128.0,2011,11,4,0,1,1,24.6,31.06,46,19.0012
5131.0,2012,9,2,0,0,1,22.96,26.515,43,11.0014
5137.0,2012,15,2,0,1,3,29.52,34.09,66,19.0012
5138.0,2012,23,4,1,0,2,16.4,20.455,71,15.0013
5142.0,2011,11,3,0,0,1,31.98,34.85,46,19.9995
5144.0,2011,8,2,0,1,1,19.68,23.485,82,12.998
5148.0,2012,23,1,0,1,1,13.12,16.665,81,6.0032
5150.0,2012,18,3,0,0,3,23.78,27.275,83,8.9981
5156.0,2011,12,3,0,1,1,30.34,34.09,58,19.0012
5161.0,2012,15,3,0,1,1,31.16,34.85,52,16.9979
5162.0,2011,15,3,0,0,1,29.52,34.09,70,11.0014
5165.0,2011,23,3,0,1,2,24.6,27.275,88,6.0032
5167.0,2012,23,4,0,1,1,13.12,16.665,81,6.0032
5170.0,2011,6,1,0,1,2,12.3,15.91,93,7.0015
5172.0,2012,13,1,0,1,1,12.3,15.15,39,8.9981
5174.0,2012,14,2,0,0,1,26.24,31.06,53,0
5178.0,2011,14,1,0,1,1,27.06,31.06,36,19.9995
5182.0,2012,23,2,0,0,1,23.78,27.275,56,6.0032
5183.0,2011,6,1,0,1,1,10.66,11.365,70,22.0028
5196.0,2011,12,4,0,1,2,24.6,29.545,73,11.0014
5197.0,2011,18,3,0,1,3,28.7,33.335,84,0
5198.0,2012,14,4,0,1,2,15.58,19.695,50,15.0013
5202.0,2012,6,2,0,1,1,11.48,14.395,56,7.0015
5206.0,2012,5,3,0,1,1,20.5,24.24,72,6.0032
5210.0,2011,11,2,0,0,1,29.52,34.09,62,8.9981
5211.0,2012,23,2,0,1,1,21.32,25,77,0
5220.0,2011,9,2,0,1,2,22.14,25.76,88,6.0032
5228.0,2011,4,1,0,0,1,10.66,11.365,60,23.9994
5233.0,2011,13,3,0,0,1,22.96,26.515,60,8.9981
5238.0,2012,18,3,0,1,1,32.8,35.605,36,0
5243.0,2011,8,3,0,0,2,28.7,32.575,65,11.0014
5244.0,2011,9,3,0,1,2,32.8,39.395,63,8.9981
5250.0,2011,8,4,0,1,1,18.86,22.725,82,0
5261.0,2011,6,1,0,0,3,17.22,21.21,77,19.9995
5263.0,2012,14,4,0,1,1,15.58,19.695,46,26.0027
5272.0,2012,8,4,0,1,2,17.22,21.21,100,16.9979
5274.0,2011,3,2,0,1,1,18.04,21.97,77,8.9981
5276.0,2012,18,1,0,0,1,25.42,31.06,57,19.9995
5277.0,2011,5,4,0,0,1,7.38,10.605,59,7.0015
5280.0,2012,5,2,0,1,1,17.22,21.21,67,6.0032
5282.0,2012,10,4,0,0,2,14.76,17.425,87,8.9981
5283.0,2011,19,3,0,1,2,22.96,26.515,68,7.0015
5284.0,2012,20,4,0,1,1,12.3,14.395,52,19.0012
5290.0,2012,16,4,0,0,1,22.14,25.76,42,15.0013
5291.0,2012,16,1,0,1,3,10.66,13.635,81,7.0015
5293.0,2011,12,4,0,1,1,11.48,14.395,52,7.0015
5295.0,2011,14,1,0,1,1,9.02,9.85,37,27.9993
5299.0,2012,22,2,0,0,1,28.7,32.575,65,11.0014
5304.0,2012,18,3,0,0,2,26.24,29.545,78,7.0015
5305.0,2012,16,3,0,1,3,24.6,27.275,88,19.9995
5306.0,2012,16,1,0,1,1,17.22,21.21,38,23.9994
5307.0,2012,5,4,0,1,2,10.66,12.88,56,11.0014
5308.0,2011,7,3,0,1,2,20.5,24.24,82,15.0013
5311.0,2012,17,4,0,1,2,14.76,17.425,57,15.0013
5312.0,2012,21,4,0,0,2,14.76,18.94,100,0
5316.0,2012,5,1,0,1,3,16.4,20.455,66,19.0012
5318.0,2012,15,3,0,1,1,35.26,12.12,30,31.0009
5328.0,2011,0,2,0,1,1,18.04,21.97,44,11.0014
5331.0,2012,2,1,0,1,1,0.82,0.76,34,19.0012
5340.0,2012,17,4,0,1,1,13.94,15.15,49,23.9994
5341.0,2011,3,4,0,1,1,18.86,22.725,82,7.0015
5343.0,2012,12,4,0,1,1,18.04,21.97,41,19.0012
5350.0,2011,8,1,0,0,3,8.2,11.365,100,6.0032
5353.0,2011,13,3,0,1,1,35.26,37.12,30,15.0013
5363.0,2011,19,1,0,0,1,11.48,14.395,61,8.9981
5364.0,2012,13,3,0,1,1,36.9,39.395,27,7.0015
5369.0,2012,4,1,0,1,3,13.12,15.15,66,22.0028
5372.0,2012,22,2,0,1,1,27.88,31.82,41,7.0015
5377.0,2011,7,1,0,1,1,7.38,12.12,86,0
5378.0,2012,21,1,0,1,1,17.22,21.21,47,31.0009
5385.0,2012,22,4,0,1,1,12.3,14.395,56,15.0013
5388.0,2012,6,3,0,1,3,26.24,28.79,89,19.9995
5389.0,2011,9,2,0,0,2,13.94,17.425,66,7.0015
5392.0,2012,5,4,0,1,3,26.24,28.79,89,7.0015
5397.0,2012,1,3,0,1,1,27.06,31.06,65,6.0032
5398.0,2012,13,2,0,0,1,34.44,36.365,28,8.9981
5402.0,2012,19,2,0,1,1,21.32,25,20,23.9994
5403.0,2011,4,3,1,0,2,27.06,30.305,78,6.0032
5409.0,2011,23,4,0,1,1,14.76,18.18,76,6.0032
5412.0,2012,21,3,0,1,3,25.42,28.79,83,15.0013
5414.0,2011,23,2,0,1,1,18.86,22.725,88,16.9979
5418.0,2012,4,1,1,0,1,11.48,12.88,45,22.0028
5421.0,2012,8,4,0,1,2,12.3,14.395,49,15.0013
5422.0,2011,23,3,0,1,1,26.24,30.305,65,16.9979
5424.0,2012,23,2,0,1,1,23.78,27.275,49,19.9995
5427.0,2011,3,4,0,1,1,6.56,9.85,86,6.0032
5428.0,2012,17,2,0,1,1,20.5,24.24,31,11.0014
5431.0,2012,1,4,0,1,2,9.84,11.365,70,12.998
5435.0,2011,18,1,0,0,1,16.4,20.455,32,19.9995
5436.0,2011,10,4,0,0,1,9.84,14.395,44,0
5441.0,2011,19,3,0,1,1,30.34,33.335,42,15.0013
5443.0,2012,10,3,0,1,2,32.8,37.12,52,8.9981
5448.0,2012,0,3,0,1,1,28.7,33.335,84,12.998
5449.0,2012,9,1,0,0,1,10.66,12.88,60,15.0013
5454.0,2012,22,3,0,1,1,29.52,34.85,74,7.0015
5461.0,2012,11,2,0,0,1,20.5,24.24,25,19.0012
5462.0,2011,0,4,0,1,1,13.94,17.425,87,7.0015
5464.0,2012,6,1,0,1,1,5.74,6.06,59,19.0012
5466.0,2012,17,1,0,1,1,17.22,21.21,38,23.9994
5471.0,2011,2,3,0,1,1,26.24,31.06,57,19.9995
5473.0,2012,9,1,0,1,3,13.12,15.15,81,16.9979
5485.0,2012,20,3,0,1,1,30.34,33.335,48,15.0013
5495.0,2011,6,4,0,1,1,21.32,25,83,6.0032
5496.0,2011,12,1,0,1,1,8.2,8.335,44,27.9993
5499.0,2011,17,4,0,0,1,25.42,31.06,50,8.9981
5500.0,2011,21,4,1,0,1,12.3,15.15,45,11.0014
5504.0,2012,8,3,0,1,1,29.52,34.85,74,7.0015
5509.0,2012,5,1,0,0,2,6.56,6.82,47,22.0028
5512.0,2011,8,1,0,1,3,6.56,11.365,93,0
5515.0,2011,18,2,0,1,1,36.9,40.91,37,15.0013
5516.0,2011,10,1,0,1,2,6.56,6.82,69,22.0028
5517.0,2012,16,1,0,1,1,25.42,31.06,35,30.0026
5524.0,2012,19,4,0,1,1,20.5,24.24,72,12.998
5525.0,2011,7,2,0,1,2,18.04,21.97,62,8.9981
5527.0,2012,21,2,0,1,1,22.96,26.515,26,19.9995
5532.0,2011,3,1,0,1,2,8.2,9.85,47,12.998
5542.0,2012,9,4,0,1,1,18.86,22.725,82,7.0015
5545.0,2011,4,1,0,1,1,9.84,11.365,48,15.0013
5546.0,2011,7,4,0,1,1,17.22,21.21,82,19.0012
5549.0,2011,18,2,0,0,2,20.5,24.24,94,26.0027
5552.0,2011,15,2,0,1,1,19.68,23.485,51,27.9993
5553.0,2012,6,1,0,0,1,5.74,7.575,50,0
5561.0,2011,7,2,0,0,1,26.24,29.545,78,7.0015
5563.0,2011,21,1,0,0,1,10.66,12.88,100,12.998
5569.0,2011,22,3,0,1,2,22.14,25.76,94,22.0028
5571.0,2011,16,1,0,1,1,9.02,12.12,41,7.0015
5576.0,2012,9,1,0,1,1,9.84,11.365,65,12.998
5580.0,2012,22,2,0,0,1,26.24,31.06,47,0
5584.0,2011,3,1,0,0,2,12.3,14.395,87,12.998
5586.0,2012,4,2,0,0,1,22.14,25.76,68,19.0012
5591.0,2012,20,4,0,0,2,14.76,18.94,100,0
5593.0,2011,17,4,0,1,3,22.96,26.515,94,11.0014
5602.0,2011,2,2,0,0,1,24.6,27.275,88,0
5606.0,2012,2,1,0,0,2,4.1,3.03,58,39.0007
5617.0,2011,22,1,0,1,1,8.2,12.88,40,0
5619.0,2011,8,1,0,1,1,4.1,6.82,42,0
5620.0,2012,13,1,0,1,1,13.94,15.15,42,19.9995
5622.0,2011,13,1,0,1,1,11.48,12.88,30,19.9995
5625.0,2012,17,2,0,0,1,21.32,25,55,19.0012
5627.0,2012,3,4,0,1,2,10.66,12.12,56,19.0012
5630.0,2011,5,4,0,0,1,17.22,21.21,54,11.0014
5631.0,2012,9,2,0,1,2,26.24,28.79,89,19.0012
5636.0,2011,1,4,1,0,1,13.12,15.15,57,22.0028
5640.0,2011,9,1,0,1,2,9.84,12.88,93,7.0015
5641.0,2012,11,2,0,0,1,25.42,31.06,41,6.0032
5647.0,2011,12,2,0,0,2,30.34,34.09,55,6.0032
5655.0,2012,18,1,0,0,2,12.3,13.635,49,22.0028
5663.0,2012,7,4,0,0,2,13.12,15.15,49,16.9979
5667.0,2011,19,3,0,1,1,28.7,32.575,58,11.0014
5670.0,2011,21,1,0,1,1,13.94,16.665,46,8.9981
5675.0,2012,15,2,0,1,1,26.24,30.305,65,12.998
5683.0,2011,1,3,0,1,1,28.7,31.82,45,8.9981
5685.0,2011,19,2,0,0,1,28.7,33.335,74,7.0015
5692.0,2012,2,3,0,1,1,26.24,30.305,69,12.998
5698.0,2012,8,3,0,1,2,28.7,32.575,70,11.0014
5702.0,2012,5,4,0,1,2,13.12,15.91,66,11.0014
5705.0,2012,20,3,0,0,1,29.52,34.85,79,16.9979
5708.0,2012,22,1,0,1,1,10.66,12.88,60,11.0014
5711.0,2012,11,1,1,0,1,6.56,7.575,59,16.9979
5713.0,2012,7,2,0,1,1,17.22,21.21,28,12.998
5714.0,2012,19,1,0,1,2,13.12,15.91,87,11.0014
5717.0,2012,23,2,0,1,1,20.5,24.24,63,7.0015
5725.0,2011,23,3,0,0,1,29.52,33.335,58,12.998
5726.0,2011,15,2,0,1,1,31.98,34.85,43,15.0013
5729.0,2012,23,1,0,0,1,6.56,7.575,47,15.0013
5735.0,2012,12,3,0,0,1,27.06,31.06,47,0
5739.0,2011,22,1,0,1,1,16.4,20.455,66,15.0013
5741.0,2011,7,1,0,1,2,12.3,14.395,93,12.998
5743.0,2012,4,1,0,1,1,16.4,20.455,50,11.0014
5744.0,2012,16,1,0,1,1,14.76,16.665,34,19.0012
5752.0,2011,20,4,0,1,3,18.04,21.97,88,26.0027
5753.0,2012,8,4,0,1,2,25.42,28.03,88,7.0015
5760.0,2012,8,2,0,0,1,25.42,30.305,61,7.0015
5765.0,2012,6,3,0,1,1,26.24,28.79,89,8.9981
5770.0,2012,10,1,0,0,1,13.94,16.665,49,11.0014
5772.0,2012,19,2,0,1,1,22.96,26.515,26,7.0015
5773.0,2012,13,3,0,0,1,37.72,41.665,33,16.9979
5774.0,2012,13,4,0,0,2,14.76,16.665,46,23.9994
5776.0,2011,19,3,0,1,1,27.06,30.305,83,7.0015
5779.0,2012,22,3,0,0,1,23.78,27.275,49,16.9979
5780.0,2011,19,4,0,1,2,18.86,22.725,77,0
5782.0,2012,21,3,0,1,3,27.06,29.545,89,16.9979
5790.0,2012,0,3,0,1,2,27.88,31.82,89,6.0032
5791.0,2011,7,1,0,1,1,7.38,9.85,64,8.9981
5792.0,2011,10,2,0,1,2,22.14,25.76,68,15.0013
5794.0,2011,21,3,0,1,1,31.16,33.335,33,7.0015
5801.0,2012,16,2,0,1,3,25.42,30.305,69,19.0012
5808.0,2011,1,4,0,0,1,18.04,21.97,47,8.9981
5809.0,2011,13,2,0,1,1,14.76,16.665,50,23.9994
5811.0,2011,2,2,0,1,1,20.5,24.24,94,0
5814.0,2012,21,1,0,1,1,18.04,21.97,62,16.9979
5817.0,2012,23,2,0,1,1,25.42,31.06,50,19.0012
5819.0,2012,21,2,0,0,2,26.24,31.06,50,15.0013
